# CARAS,CIUDAD,MUNICIPIO,CLAVE,VISTA,DIRECCION,TIPO,BASE,ALTURA,LONGITUD ,LATITUD,TARIFA PUBLICO, IMPRESION, INSTALACION, PROVEEDOR, TELÉFONO PROVEEDOR ,
,EDO. DE MÉXICO,NAUCALPAN,2592,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO 975,AZOTEA,10.8,7.32,-99.2365532,19.49002556,"$92,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,NAUCALPAN,2594,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO 260,UNIPOLAR,12.9,7.32,-99.22289546,19.46148633,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,NAUCALPAN,2638,PONIENTE,LOMAS VERDES S/N (REDSKINS),UNIPOLAR,12.9,14.64,-99.24161992,19.48949914,"$103,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,NAUCALPAN,2639,ORIENTE,LOMAS VERDES S/N (REDSKINS),UNIPOLAR,12.9,14.64,-99.24161992,19.48949914,"$103,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,SN. FCO. SOYONIQUILPAN,13158,SUR,AUTOPISTA MEXICO QUERETARO KM. 95.5,UNIPOLAR,12.9,7.32,-99.53876293,20.0287175,"$20,527.50",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,04929-E01,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO FRENTE A TOKS,UNIPOLAR,12.9,7.32,-99.21654127,19.53748646,"$92,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,04929-E02,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO FRENTE A TOKS,UNIPOLAR,12.9,7.32,-99.21654127,19.53748646,"$92,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,1008,NORTE,INSURGENTES NORTE  S/N,UNIPOLAR,12.9,7.32,-99.10306475,19.5113304,"$43,125.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,20116,PONIENTE,MARIO COLIN ESQ. VIA GUSTAVO BAZ   2,UNIPOLAR,12.9,7.32,-99.20705983,19.537215,"$35,937.50",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,20131,NORTE,PERIFERICO ESQ. CAÑADA 11,AZOTEA,12.9,7.32,-99.22828374,19.52124122,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,20205,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO ESQ. LOMAS BOULEVARES ,UNIPOLAR,12.9,7.32,-99.20985421,19.56891541,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,20206,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO ESQ. LOMAS BOULEVARES ,UNIPOLAR,12.9,7.32,-99.20985421,19.56891541,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,20259,PONIENTE,REYES HEROLES ESQ. GUSTAVO BAZ ,UNIPOLAR,12.9,7.32,-99.20281084,19.56304292,"$41,400.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,20260,ORIENTE,REYES HEROLES ESQ. GUSTAVO BAZ ,UNIPOLAR,12.9,7.32,-99.20281084,19.56304292,"$41,400.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,20261,PONIENTE,REYES HEROLES CEYLAN 2108,AZOTEA,12.9,7.32,-99.19248575,19.55918014,"$40,250.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2041,NORTE,PERIFERICO NORTE JUNTO A HOTEL REAL INN  ,UNIPOLAR,12.9,11,-99.20782858,19.54999005,"$69,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2042,SUR,PERIFERICO NORTE JUNTO A HOTEL REAL INN  ,UNIPOLAR,12.9,11,-99.20782858,19.54999005,"$80,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2049,NORTE,PERIFERICO NORTE Y VIVEROS DE LA HACIENDA  ,UNIPOLAR,12.9,7.32,-99.21999345,19.53221165,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2050,SUR,PERIFERICO NORTE Y VIVEROS DE LA HACIENDA  ,UNIPOLAR,12.9,7.32,-99.21999345,19.53221165,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2051,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO  75,UNIPOLAR,12.9,11,-99.2256924,19.5247684,"$69,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2052,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO  75,UNIPOLAR,12.9,11,-99.2256924,19.5247684,"$115,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2053,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO PUENTE ARBOLEDAS    ,UNIPOLAR,12.9,7.32,-99.20710303,19.55116421,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2054,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO PUENTE ARBOLEDAS    ,UNIPOLAR,12.9,7.32,-99.20710303,19.55116421,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2069,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO  21,AZOTEA,12.9,7.32,-99.23045708,19.5195848,"$69,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2070,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO  21,AZOTEA,12.9,7.32,-99.23045708,19.5195848,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2157,SUR,PERIFERICO BLVD MANUEL AVILA CAMACHO FRENTE A LA  TORRE EJECUTIVA DE SATELITE  ,UNIPOLAR,12.9,7.32,-99.22927915,19.52084365,"$86,250.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2158,NORTE,PERIFERICO BLVD MANUEL AVILA CAMACHO FRENTE A LA  TORRE EJECUTIVA DE SATELITE  ,UNIPOLAR,12.9,7.32,-99.22927915,19.52084365,"$69,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2164,NORTE,GUSTAVO BAZ MARIO COLIN FRENTE A TOM BOY ,UNIPOLAR,12.9,7.32,-99.20725318,19.53739905,"$69,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2322,NORTE,PERIFERICO NORTE AUTOPISTA MEXICO QUERETARO  S/N,UNIPOLAR,12.9,15,-99.20265392,19.58709002,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2420,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO A LA ALTURA DE FRAC. VALLE DORADO ,UNIPOLAR,12.9,7.32,-99.20687089,19.56370634,"$35,937.50",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2421,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO A LA ALTURA DE FRAC. VALLE DORADO ,UNIPOLAR,12.9,7.32,-99.20687089,19.56370634,"$43,125.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2436,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO # 3001,UNIPOLAR,12.9,14.64,-99.21607636,19.53725,"$69,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2437,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO # 3001,UNIPOLAR,12.9,7.32,-99.21607636,19.53725,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2440,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO SATELITE 8,BIPOLAR,26,7.32,-99.22973822,19.51931497,"$143,750.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2441,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO SATELITE 8,BIPOLAR,26,7.32,-99.22973822,19.51931497,"$161,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2450,NORTE,PERIFERICO VIA GUSTAVO BAZ 4321,BIPOLAR,25,7.32,-99.20653381,19.55205787,"$115,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2455,SUR,PERIFERICO VIA GUSTAVO BAZ 4321,BIPOLAR,25,7.32,-99.20653381,19.55205787,"$92,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2476,NORTE,PERIFERICO AUTOPISTA MEXICO QUERETARO PASANDO GASOLINERA LA CARCACHITA ,UNIPOLAR,12.9,7.32,-99.20348262,19.58625709,"$35,937.50",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2477,SUR,PERIFERICO AUTOPISTA MEXICO QUERETARO PASANDO GASOLINERA LA CARCACHITA ,UNIPOLAR,12.9,7.32,-99.20348262,19.58625709,"$35,937.50",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2519,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO 2000,UNIPOLAR,12.9,7.32,-99.21789188,19.53611757,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2520,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO 2000,UNIPOLAR,12.9,7.32,-99.21789188,19.53611757,"$71,875.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2541,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO ESQ. EBANO #50,UNIPOLAR,12.9,14.64,-99.21599507,19.53863903,"$69,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2542,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO ESQ. EBANO #50,UNIPOLAR,12.9,14.64,-99.21599507,19.53863903,"$92,000.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2554,SUR,PERIFERICO AUTOPISTA MEXICO QUERETARO ENTRONQUE VALLEJO ,BIPOLAR,26.8,14.64,-99.20750719,19.57377289,"$143,750.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2598,NORTE,CARRETERA MEXICO PACHUCA KM. 3+300 ,UNIPOLAR,12.9,9.5,-99.09791361,19.5199267,"$43,125.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2607,PONIENTE,MUNDO E JUAREZ 5 A/B,UNIPOLAR,12.9,7.32,-99.22668226,19.52686217,"$35,937.50",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2608,ORIENTE,MUNDO E JUAREZ 5 A/B,UNIPOLAR,12.9,7.32,-99.22668226,19.52686217,"$35,937.50",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2624,ORIENTE,REYES HEROLES CEYLAN 2108,AZOTEA,12.9,7.32,-99.19248575,19.55918014,"$28,750.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2645,NORTE,PERIFERICO BLVD. MANUEL AVILA CAMACHO FTE. A HOME DEPOT ,UNIPOLAR,12.9,7.32,-99.21169858,19.54491213,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TLALNEPANTLA,2646,SUR,PERIFERICO BLVD. MANUEL AVILA CAMACHO FTE. A HOME DEPOT ,UNIPOLAR,,,-99.21169858,19.54491213,"$57,500.00",,,RENTABLE,,
,EDO. DE MÉXICO,TULTITLAN,20121,NORTE,VIA LOPEZ PORTILLO ENTRONQUE PUENTE PERINORTE,AZOTEA,12.9,7.32,-99.18259452,19.60738214,"$35,937.50",,,RENTABLE,,
,EDO. DE MÉXICO,TULTITLAN,2236,SUR,VIA LOPEZ PORTILLO GARDENIA 4,AZOTEA,12.9,7.32,-99.18036926,19.6113639,"$35,937.50",,,RENTABLE,,
,GUADALAJARA,EL SALTO,5015,NORTE,CARRETERA A CHAPALA SOLIDARIDAD IBERO AMERICANA (AGUAS) 7002,UNIPOLAR,12.9,9,-103.3150855,20.57764478,"$37,640.04",,,RENTABLE,,
,GUADALAJARA,EL SALTO,5016,SUR,CARRETERA A CHAPALA SOLIDARIDAD IBERO AMERICANA (AGUAS) 7002,UNIPOLAR,12.9,9,-103.3150855,20.57764478,"$39,621.09",,,RENTABLE,,
,GUADALAJARA,EL SALTO,5186,SUR,SOLIDARIDAD  2703,UNIPOLAR,12.9,7.32,-103.3079988,20.56303181,"$31,696.88",,,RENTABLE,,
,GUADALAJARA,EL SALTO,5187,NORTE,SOLIDARIDAD  2703,UNIPOLAR,12.9,7.32,-103.3079988,20.56303181,"$30,112.03",,,RENTABLE,,
,GUADALAJARA,EL SALTO,5275,NORTE,SOLIDARIDAD IBEROAMERICANA  2699,UNIPOLAR,12.9,7.32,-103.3088979,20.56476218,"$39,621.09",,,RENTABLE,,
,GUADALAJARA,EL SALTO,5276,SUR,SOLIDARIDAD IBEROAMERICANA  2699,UNIPOLAR,12.9,7.32,-103.3088979,20.56476218,"$39,621.09",,,RENTABLE,,
,GUADALAJARA,EL SALTO,5343,SUR,CARRETERA A CHAPALA 2697,UNIPOLAR,12.9,7.32,-103.3091682,20.56540544,"$37,640.04",,,RENTABLE,,
,GUADALAJARA,EL SALTO,5344,NORTE,CARRETERA A CHAPALA 2697,UNIPOLAR,12.9,7.32,-103.3091682,20.56540544,"$37,640.04",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5023,PONIENTE,REVOLUCION FRENTE A U. DE G. 1499,UNIPOLAR,12.9,9,-103.3234407,20.65952667,"$45,281.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5024,ORIENTE,REVOLUCION FRENTE A U. DE G. 1499,UNIPOLAR,12.9,9,-103.3234407,20.65952667,"$38,036.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5034,SUR,8 DE JULIO 1739,UNIPOLAR,12.9,7.32,-103.3595946,20.65067822,"$38,036.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5035,NORTE,8 DE JULIO 1739,UNIPOLAR,12.9,7.32,-103.3595946,20.65067822,"$38,036.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5047,NORTE,COLON 1570,UNIPOLAR,12.9,7.32,-103.3615264,20.6573941,"$38,036.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5048,SUR,COLON 1570,UNIPOLAR,12.9,7.32,-103.3615264,20.6573941,"$38,036.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5066,PONIENTE,LAZARO CARDENAS 2890-A,AZOTEA,12.9,7.32,-103.3378199,20.63185511,"$48,300.00",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5068,SUR,FEDERALISMO (GYM) 2257,UNIPOLAR,12.9,9,-103.3557162,20.71192435,"$47,696.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5069,NORTE,FEDERALISMO (GYM) 2257,UNIPOLAR,12.9,9,-103.3557162,20.71192435,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5074,SUR,CALZ. DEL EJERCITO ESQ. 5 DE FEBRERO 268,UNIPOLAR,12.9,7.32,-103.3354831,20.65782282,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5075,NORTE,CALZ. DEL EJERCITO ESQ. 5 DE FEBRERO 268,UNIPOLAR,12.9,7.32,-103.3354831,20.65782282,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5086,SUR,LAZARO CARDENAS 3840,UNIPOLAR,12.9,7.32,-103.3345042,20.6302428,"$48,300.00",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5087,SUR,DEL EJERCITO CASI ESQ. GONZALEZ GALLO 1453,UNIPOLAR,12.9,7.32,-103.3364828,20.65305482,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5088,NORTE,DEL EJERCITO CASI ESQ. GONZALEZ GALLO 1453,UNIPOLAR,12.9,7.32,-103.3364828,20.65305482,"$48,300.00",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5094,SUR,GOBERNADOR CURIEL CERCA L. CARDENAS 2565,UNIPOLAR,12.9,7.32,-103.3512861,20.63816278,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5095,NORTE,GOBERNADOR CURIEL CERCA L. CARDENAS 2565,UNIPOLAR,12.9,7.32,-103.3512861,20.63816278,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5102,NORTE,MARCELINO GARCIA BARRAGAN 1200,UNIPOLAR,12.9,7.32,-103.331331,20.66025854,"$42,262.50",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5103,SUR,MARCELINO GARCIA BARRAGAN 1200,UNIPOLAR,12.9,7.32,-103.331331,20.66025854,"$42,262.50",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5109,NORTE,CIRCUNVALACION PROVIDENCIA 1815,UNIPOLAR,12.9,7.32,-103.3636879,20.70611906,"$38,036.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5111,PONIENTE,MARIANO OTERO 580,UNIPOLAR,12.9,7.32,-103.3747482,20.66436762,"$44,375.63",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5112,ORIENTE,MARIANO OTERO 580,UNIPOLAR,12.9,7.32,-103.3747482,20.66436762,"$44,375.63",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5119,SUR,COLON ESQ. PALMA SOLA (CLINICA IMSS) 3071,UNIPOLAR,12.9,7.32,-103.3775286,20.63676846,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5123,SUR,PROL. COLON 3160,UNIPOLAR,12.9,7.32,-103.38148,20.6319825,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5124,NORTE,PROL. COLON 3160,UNIPOLAR,12.9,7.32,-103.38148,20.6319825,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5199,PONIENTE,CALZ. LAZARO CARDENAS  1188,UNIPOLAR,12.9,7.32,-103.3338426,20.62865066,"$57,054.38",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5212,PONIENTE,RIO NILO 3660,UNIPOLAR,12.9,7.32,-103.2869875,20.64410329,"$36,225.00",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5213,ORIENTE,RIO NILO 3660,UNIPOLAR,12.9,7.32,-103.2869875,20.64410329,"$39,621.09",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5221,ORIENTE,LAZARO CARDENAS 1854,UNIPOLAR,12.9,7.32,-103.3697456,20.65232527,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5222,PONIENTE,LAZARO CARDENAS 1854,UNIPOLAR,12.9,7.32,-103.3697456,20.65232527,"$44,375.63",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5225,SUR,8 DE JULIO #2676,UNIPOLAR,12.9,7.32,-103.3656815,20.63738539,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5226,NORTE,8 DE JULIO #2676,UNIPOLAR,12.9,7.32,-103.3656815,20.63738539,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5236,SUR,PLUTARCO ELIAS CALLES #605,UNIPOLAR,12.9,7.32,-103.2964552,20.67106458,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5237,NORTE,PLUTARCO ELIAS CALLES #605,UNIPOLAR,12.9,7.32,-103.2964552,20.67106458,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5238,SUR,CALZADA INDEPENDENCIA ESQ. FRATERNIDAD  18,UNIPOLAR,12.9,7.32,-103.3235901,20.70838862,"$44,375.63",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5244,SUR,REVOLUCION 2797,UNIPOLAR,12.9,7.32,-103.3033013,20.64368633,"$36,225.00",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5245,SUR,BELISARIO DOMINGUEZ 1987,UNIPOLAR,12.9,7.32,-103.3194784,20.6997951,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5246,NORTE,BELISARIO DOMINGUEZ 1987,UNIPOLAR,12.9,7.32,-103.3194784,20.6997951,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5247,SUR,CRUZ DEL SUR 2593,UNIPOLAR,12.9,9,-103.3817815,20.64562017,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5248,NORTE,CRUZ DEL SUR 2593,UNIPOLAR,12.9,9,-103.3817815,20.64562017,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5249,SUR,8 DE JULIO #3055,UNIPOLAR,12.9,7.32,-103.3679134,20.63103595,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5250,NORTE,8 DE JULIO #3055,UNIPOLAR,12.9,7.32,-103.3679134,20.63103595,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5251,SUR,CIRCUNVALACION ESQ. ARTESANOS 1108,UNIPOLAR,12.9,7.32,-103.2942003,20.68956347,"$42,262.50",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5252,NORTE,CIRCUNVALACION ESQ. ARTESANOS 1108,UNIPOLAR,12.9,7.32,-103.2942003,20.68956347,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5269,SUR,GONZALEZ GALLO 2010,UNIPOLAR,12.9,7.32,-103.3308867,20.64199749,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5294,ORIENTE,LAZARO CARDENAS 1249,UNIPOLAR,12.9,7.32,-103.3612362,20.6466846,"$44,375.63",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5295,PONIENTE,REVOLUCION 1387,UNIPOLAR,12.2,8,-103.3255357,20.66084558,"$47,545.31",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5296,ORIENTE,REVOLUCION 1387,UNIPOLAR,12.2,8,-103.3255357,20.66084558,"$38,036.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5309,NORTE,REVOLUCION 2797,UNIPOLAR,12.9,7.32,-103.3033082,20.64369397,"$36,225.00",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5310,NORTE,AMERICAS 650,UNIPOLAR,12.2,8,-103.3731002,20.68819051,"$76,072.50",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5311,SUR,AMERICAS 650,UNIPOLAR,12.2,8,-103.3731002,20.68819051,"$72,450.00",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5336,ORIENTE,LAZARO CARDENAS 704,UNIPOLAR,12.9,7.32,-103.3361105,20.6315326,"$38,036.25",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5110,SUR,CIRCUNVALACION PROVIDENCIA 1815,UNIPOLAR,12.9,7.32,-103.3636879,20.70611906,"$54,337.50",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5127,NORTE,AGUSTIN YAÑEZ #1321,UNIPOLAR,12.9,7.32,-103.3577828,20.65956589,"$42,262.50",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5293,PONIENTE,LAZARO CARDENAS 1249,UNIPOLAR,12.9,7.32,-103.3612362,20.6466846,"$54,337.50",,,RENTABLE,,
,GUADALAJARA,GUADALAJARA,5326,ORIENTE,LAZARO CARDENAS 501,UNIPOLAR,12.9,7.32,-103.3434386,20.63783209,"$78,487.50",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO,5001,PONIENTE,AEROPUERTO DE GUADALAJARA  CARRETERA A CHAPALA KM 12,UNIPOLAR,40,11.8,-103.2922882,20.53226561,"$301,875.00",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO,5004,PONIENTE,AEROPUERTO DE GUADALAJARA  CARRETERA A CHAPALA KM 12,UNIPOLAR,52,14.8,-103.292353,20.53237469,"$362,250.00",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO,5345,PONIENTE,CARRETERA A CHAPALA QUINTA LAS GARZAS 735,UNIPOLAR,12.9,7.32,-103.2908156,20.53404547,"$39,621.09",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO,5346,ORIENTE,CARRETERA A CHAPALA QUINTA LAS GARZAS 735,UNIPOLAR,12.9,7.32,-103.2908156,20.53404547,"$37,640.04",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,5255,NORTE,CARRETERA A MORELIA (SAN AGUSTIN) KM. 17 ,UNIPOLAR,12.9,7.32,-103.4713522,20.54768921,"$39,621.09",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,5256,SUR,CARRETERA A MORELIA (SAN AGUSTIN) KM. 17 ,UNIPOLAR,12.9,7.32,-103.4713522,20.54768921,"$39,621.09",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,5318,NORTE,CARRETERA A MORELIA 7750,UNIPOLAR,12,8,-103.4723561,20.54451691,"$42,262.50",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,5319,SUR,CARRETERA A MORELIA 7750,UNIPOLAR,12,8,-103.4723561,20.54451691,"$42,262.50",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,5320,NORTE,CARRETERA A MORELIA 1770,UNIPOLAR,12.3,15.7,-103.447181,20.58439215,"$54,337.50",,,RENTABLE,,
,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,5321,SUR,CARRETERA A MORELIA 1770,UNIPOLAR,12.3,15.7,-103.447181,20.58439215,"$54,337.50",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5084,NORTE,AV. REVOLUCION AZUCENA 28,UNIPOLAR,12.9,7.32,-103.3031691,20.64277549,"$45,281.25",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5194,NORTE,CARRETERA A CHAPALA 3029,UNIPOLAR,12.9,7.32,-103.3210997,20.62099812,"$27,772.50",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5195,SUR,CARRETERA A CHAPALA 3029,UNIPOLAR,12.9,7.32,-103.3210997,20.62099812,"$36,225.00",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5201,ORIENTE,PERIFERICO SUR  5400,UNIPOLAR,12.9,7.32,-103.3341293,20.58416147,"$27,772.50",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5202,PONIENTE,PERIFERICO SUR  5400,UNIPOLAR,12.9,7.32,-103.3341293,20.58416147,"$27,772.50",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5204,NORTE,OLEODUCTO 2285  2885,UNIPOLAR,12.9,7.32,-103.3259922,20.62385052,"$42,262.50",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5208,PONIENTE,LAZARO CARDENAS ESQ. REFINERIA  2748,UNIPOLAR,12.9,7.32,-103.3269551,20.62533709,"$30,187.50",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5209,ORIENTE,LAZARO CARDENAS ESQ. REFINERIA  2748,UNIPOLAR,12.9,7.32,-103.3269551,20.62533709,"$48,300.00",,,RENTABLE,,
,GUADALAJARA,TLAQUEPAQUE,5211,SUR,REVOLUCION 96,UNIPOLAR,12.9,7.32,-103.3003795,20.63847249,"$42,262.50",,,RENTABLE,,
